id	TMB
TCGA-BH-A18J	1.31578947368421
TCGA-BH-A0DZ	4.60526315789474
TCGA-A2-A0YL	0.342105263157895
TCGA-A2-A0SW	0.973684210526316
TCGA-A8-A08Z	0.578947368421053
TCGA-AR-A255	1.13157894736842
TCGA-E9-A1R0	0.5
TCGA-OL-A5D8	0.578947368421053
TCGA-E9-A1QZ	0.368421052631579
TCGA-BH-A0DV	0.210526315789474
TCGA-AR-A1AU	0.447368421052632
TCGA-A8-A09E	0.842105263157895
TCGA-BH-A28Q	0.394736842105263
TCGA-E9-A1RA	0.342105263157895
TCGA-A7-A0DA	3.10526315789474
TCGA-E2-A1LA	1.65789473684211
TCGA-AQ-A1H2	0.552631578947368
TCGA-AN-A0AL	1.76315789473684
TCGA-BH-A18I	0.578947368421053
TCGA-EW-A6S9	0.289473684210526
TCGA-B6-A0IJ	2.76315789473684
TCGA-B6-A0X1	1.28947368421053
TCGA-BH-A5J0	1.34210526315789
TCGA-AR-A254	0.657894736842105
TCGA-E9-A1R6	0.578947368421053
TCGA-E2-A1L6	0.421052631578947
TCGA-AC-A5EH	2.65789473684211
TCGA-A7-A26H	1.97368421052632
TCGA-AN-A0XR	0.763157894736842
TCGA-EW-A6SC	0.421052631578947
TCGA-A8-A09A	2.39473684210526
TCGA-E2-A9RU	0.921052631578947
TCGA-B6-A0WS	0.236842105263158
TCGA-BH-A1EU	0.447368421052632
TCGA-LL-A8F5	2.81578947368421
TCGA-A8-A096	0.631578947368421
TCGA-AR-A1AP	0.736842105263158
TCGA-E2-A14T	0.710526315789474
TCGA-B6-A1KC	0.578947368421053
TCGA-S3-AA17	1.57894736842105
TCGA-A8-A07W	1.73684210526316
TCGA-A8-A085	1.34210526315789
TCGA-BH-A1F5	0.578947368421053
TCGA-AN-A0XS	0.631578947368421
TCGA-E2-A573	0.973684210526316
TCGA-E9-A1RE	0.921052631578947
TCGA-D8-A27L	0.605263157894737
TCGA-E9-A22H	0.447368421052632
TCGA-A8-A090	0.631578947368421
TCGA-BH-A0HX	1
TCGA-A2-A1FV	0.842105263157895
TCGA-E2-A14Q	0.631578947368421
TCGA-A2-A0EM	0.578947368421053
TCGA-AR-A5QP	0.473684210526316
TCGA-BH-A0W5	0.5
TCGA-A2-A0T1	0.184210526315789
TCGA-5L-AAT0	2.57894736842105
TCGA-A8-A07J	0.447368421052632
TCGA-OL-A66H	0.342105263157895
TCGA-A2-A04P	2.44736842105263
TCGA-AQ-A0Y5	0.894736842105263
TCGA-GM-A2DL	0.973684210526316
TCGA-E2-A15O	0.736842105263158
TCGA-D8-A1JC	1.76315789473684
TCGA-A2-A1FZ	0.5
TCGA-A7-A26F	0.736842105263158
TCGA-B6-A0WT	0.342105263157895
TCGA-A2-A4S3	1.23684210526316
TCGA-AN-A0XT	0.210526315789474
TCGA-A2-A0EO	0.526315789473684
TCGA-A8-A07I	0.868421052631579
TCGA-BH-A0W4	0.657894736842105
TCGA-BH-A0DL	1.05263157894737
TCGA-E2-A15M	1.28947368421053
TCGA-BH-A1FL	0.473684210526316
TCGA-A7-A5ZX	0.473684210526316
TCGA-E9-A1R3	0.421052631578947
TCGA-E2-A14R	2.44736842105263
TCGA-A8-A08L	4.10526315789474
TCGA-B6-A0RI	0.342105263157895
TCGA-D8-A27V	5.13157894736842
TCGA-B6-A0IK	2.34210526315789
TCGA-AO-A124	3.05263157894737
TCGA-E2-A15G	1
TCGA-E2-A1AZ	0.973684210526316
TCGA-BH-A0H9	0.868421052631579
TCGA-A2-A04U	1.10526315789474
TCGA-C8-A275	2.31578947368421
TCGA-A8-A093	2.02631578947368
TCGA-A2-A0D4	0.552631578947368
TCGA-A2-A0CM	0.894736842105263
TCGA-E9-A1ND	1.44736842105263
TCGA-E2-A570	0.421052631578947
TCGA-BH-A0BP	2.68421052631579
TCGA-C8-A274	3.60526315789474
TCGA-C8-A12K	2.07894736842105
TCGA-C8-A12W	0.815789473684211
TCGA-D8-A1J8	15.4473684210526
TCGA-BH-A18K	0.763157894736842
TCGA-D8-A1XU	0.447368421052632
TCGA-D8-A73U	1.47368421052632
TCGA-AN-A0FD	0.710526315789474
TCGA-A2-A0EN	0.657894736842105
TCGA-E2-A576	1.07894736842105
TCGA-S3-AA0Z	1.02631578947368
TCGA-A2-A3Y0	3.21052631578947
TCGA-D8-A1J9	3.23684210526316
TCGA-A7-A425	0.5
TCGA-AC-A62X	1.18421052631579
TCGA-A8-A06P	0.473684210526316
TCGA-GM-A3NW	1.18421052631579
TCGA-AN-A0FT	1.76315789473684
TCGA-D8-A140	1.89473684210526
TCGA-E2-A15L	0.736842105263158
TCGA-BH-A1FM	1.05263157894737
TCGA-GM-A2DO	1.76315789473684
TCGA-A1-A0SG	0.657894736842105
